fecha,día,mes,año,casosConfirmados,casosDiarios,fallecimientos,nuevosFallecimientos,provincia,región
9/4/2021,9,4,2021,9296,11,403,0,Cotopaxi,Sierra
10/4/2021,10,4,2021,9337,41,404,1,Cotopaxi,Sierra
11/4/2021,11,4,2021,9384,47,405,1,Cotopaxi,Sierra
12/4/2021,12,4,2021,9384,0,405,0,Cotopaxi,Sierra
13/4/2021,13,4,2021,9387,3,406,1,Cotopaxi,Sierra
14/4/2021,14,4,2021,9426,39,407,1,Cotopaxi,Sierra
15/4/2021,15,4,2021,9537,111,407,0,Cotopaxi,Sierra
16/4/2021,16,4,2021,9539,2,407,0,Cotopaxi,Sierra
17/4/2021,17,4,2021,9606,67,407,0,Cotopaxi,Sierra
18/4/2021,18,4,2021,9701,95,407,0,Cotopaxi,Sierra
19/4/2021,19,4,2021,9701,0,407,0,Cotopaxi,Sierra
20/4/2021,20,4,2021,9705,4,407,0,Cotopaxi,Sierra
21/4/2021,21,4,2021,9771,66,408,1,Cotopaxi,Sierra
22/4/2021,22,4,2021,9843,72,412,4,Cotopaxi,Sierra
23/4/2021,23,4,2021,10022,179,413,1,Cotopaxi,Sierra
24/4/2021,24,4,2021,10046,24,413,0,Cotopaxi,Sierra
25/4/2021,25,4,2021,10048,2,413,0,Cotopaxi,Sierra
26/4/2021,26,4,2021,10117,69,414,1,Cotopaxi,Sierra
27/4/2021,27,4,2021,10125,8,415,1,Cotopaxi,Sierra
28/4/2021,28,4,2021,10157,32,417,2,Cotopaxi,Sierra
29/4/2021,29,4,2021,10193,36,418,1,Cotopaxi,Sierra
30/4/2021,30,4,2021,10241,48,419,1,Cotopaxi,Sierra
1/5/2021,1,5,2021,10284,43,419,0,Cotopaxi,Sierra
2/5/2021,2,5,2021,10371,87,419,0,Cotopaxi,Sierra
3/5/2021,3,5,2021,10381,10,419,0,Cotopaxi,Sierra
4/5/2021,4,5,2021,10394,13,420,1,Cotopaxi,Sierra
5/5/2021,5,5,2021,10402,8,420,0,Cotopaxi,Sierra
6/5/2021,6,5,2021,10468,66,446,26,Cotopaxi,Sierra
7/5/2021,7,5,2021,10510,42,447,1,Cotopaxi,Sierra
8/5/2021,8,5,2021,10546,36,449,2,Cotopaxi,Sierra
9/5/2021,9,5,2021,10578,32,449,0,Cotopaxi,Sierra
10/5/2021,10,5,2021,10601,23,449,0,Cotopaxi,Sierra
11/5/2021,11,5,2021,10604,3,450,1,Cotopaxi,Sierra
12/5/2021,12,5,2021,10621,17,451,1,Cotopaxi,Sierra
13/5/2021,13,5,2021,10645,24,452,1,Cotopaxi,Sierra
14/5/2021,14,5,2021,10677,32,453,1,Cotopaxi,Sierra
15/5/2021,15,5,2021,10744,67,466,13,Cotopaxi,Sierra
16/5/2021,16,5,2021,10748,4,466,0,Cotopaxi,Sierra
17/5/2021,17,5,2021,10770,22,466,0,Cotopaxi,Sierra
18/5/2021,18,5,2021,10777,7,468,2,Cotopaxi,Sierra
19/5/2021,19,5,2021,10813,36,487,19,Cotopaxi,Sierra
20/5/2021,20,5,2021,10877,64,490,3,Cotopaxi,Sierra
21/5/2021,21,5,2021,10917,40,492,2,Cotopaxi,Sierra
22/5/2021,22,5,2021,10939,22,492,0,Cotopaxi,Sierra
23/5/2021,23,5,2021,10965,26,492,0,Cotopaxi,Sierra
24/5/2021,24,5,2021,10977,12,492,0,Cotopaxi,Sierra
25/5/2021,25,5,2021,10991,14,492,0,Cotopaxi,Sierra
26/5/2021,26,5,2021,11008,17,496,4,Cotopaxi,Sierra
27/5/2021,27,5,2021,11015,7,506,10,Cotopaxi,Sierra
28/5/2021,28,5,2021,11024,9,506,0,Cotopaxi,Sierra
29/5/2021,29,5,2021,11063,39,506,0,Cotopaxi,Sierra
30/5/2021,30,5,2021,11084,21,506,0,Cotopaxi,Sierra
31/5/2021,31,5,2021,11086,2,506,0,Cotopaxi,Sierra
1/6/2021,1,6,2021,11113,27,506,0,Cotopaxi,Sierra
2/6/2021,2,6,2021,11124,11,511,5,Cotopaxi,Sierra
3/6/2021,3,6,2021,11138,14,512,1,Cotopaxi,Sierra
4/6/2021,4,6,2021,11165,27,516,4,Cotopaxi,Sierra
5/6/2021,5,6,2021,11175,10,517,1,Cotopaxi,Sierra
6/6/2021,6,6,2021,11194,19,518,1,Cotopaxi,Sierra
7/6/2021,7,6,2021,11196,2,518,0,Cotopaxi,Sierra
8/6/2021,8,6,2021,11197,1,518,0,Cotopaxi,Sierra
9/6/2021,9,6,2021,11205,8,530,12,Cotopaxi,Sierra
10/6/2021,10,6,2021,11240,35,535,5,Cotopaxi,Sierra
11/6/2021,11,6,2021,11264,24,546,11,Cotopaxi,Sierra
12/6/2021,12,6,2021,11276,12,546,0,Cotopaxi,Sierra
13/6/2021,13,6,2021,11284,8,546,0,Cotopaxi,Sierra
14/6/2021,14,6,2021,11286,2,546,0,Cotopaxi,Sierra
15/6/2021,15,6,2021,11288,2,547,1,Cotopaxi,Sierra
16/6/2021,16,6,2021,11320,32,565,18,Cotopaxi,Sierra
17/6/2021,17,6,2021,11332,12,566,1,Cotopaxi,Sierra
18/6/2021,18,6,2021,11349,17,575,9,Cotopaxi,Sierra
19/6/2021,19,6,2021,11355,6,576,1,Cotopaxi,Sierra
20/6/2021,20,6,2021,11375,20,576,0,Cotopaxi,Sierra
21/6/2021,21,6,2021,11375,0,576,0,Cotopaxi,Sierra
22/6/2021,22,6,2021,11380,5,576,0,Cotopaxi,Sierra
23/6/2021,23,6,2021,11396,16,576,0,Cotopaxi,Sierra
24/6/2021,24,6,2021,11400,4,576,0,Cotopaxi,Sierra
25/6/2021,25,6,2021,11424,24,578,2,Cotopaxi,Sierra
26/6/2021,26,6,2021,11448,24,580,2,Cotopaxi,Sierra
27/6/2021,27,6,2021,11453,5,580,0,Cotopaxi,Sierra
28/6/2021,28,6,2021,11455,2,580,0,Cotopaxi,Sierra
29/6/2021,29,6,2021,11475,20,580,0,Cotopaxi,Sierra
30/6/2021,30,6,2021,11490,15,580,0,Cotopaxi,Sierra
1/7/2021,1,7,2021,11511,21,580,0,Cotopaxi,Sierra
2/7/2021,2,7,2021,11543,32,580,0,Cotopaxi,Sierra
3/7/2021,3,7,2021,11557,14,580,0,Cotopaxi,Sierra
4/7/2021,4,7,2021,11557,0,580,0,Cotopaxi,Sierra
5/7/2021,5,7,2021,11559,2,580,0,Cotopaxi,Sierra
6/7/2021,6,7,2021,11572,13,580,0,Cotopaxi,Sierra
7/7/2021,7,7,2021,11589,17,580,0,Cotopaxi,Sierra
8/7/2021,8,7,2021,11598,9,580,0,Cotopaxi,Sierra
9/7/2021,9,7,2021,11610,12,580,0,Cotopaxi,Sierra
10/7/2021,10,7,2021,11612,2,580,0,Cotopaxi,Sierra
11/7/2021,11,7,2021,11614,2,580,0,Cotopaxi,Sierra
12/7/2021,12,7,2021,11615,1,580,0,Cotopaxi,Sierra
13/7/2021,13,7,2021,11652,37,580,0,Cotopaxi,Sierra
14/7/2021,14,7,2021,11659,7,580,0,Cotopaxi,Sierra
15/7/2021,15,7,2021,11674,15,580,0,Cotopaxi,Sierra
16/7/2021,16,7,2021,11695,21,580,0,Cotopaxi,Sierra
17/7/2021,17,7,2021,11716,21,583,3,Cotopaxi,Sierra
18/7/2021,18,7,2021,11748,32,586,3,Cotopaxi,Sierra
19/7/2021,19,7,2021,11749,1,586,0,Cotopaxi,Sierra
20/7/2021,20,7,2021,11762,13,670,84,Cotopaxi,Sierra
21/7/2021,21,7,2021,11773,11,670,0,Cotopaxi,Sierra
22/7/2021,22,7,2021,11789,16,670,0,Cotopaxi,Sierra
23/7/2021,23,7,2021,11797,8,673,3,Cotopaxi,Sierra
27/7/2021,27,7,2021,11828,31,,0,Cotopaxi,Sierra
4/8/2021,4,8,2021,11902,74,,0,Cotopaxi,Sierra
5/8/2021,5,8,2021,11912,10,,0,Cotopaxi,Sierra
6/8/2021,6,8,2021,11920,8,,0,Cotopaxi,Sierra
7/8/2021,7,8,2021,11929,9,,0,Cotopaxi,Sierra
8/8/2021,8,8,2021,11935,6,,0,Cotopaxi,Sierra
9/8/2021,9,8,2021,11935,0,,0,Cotopaxi,Sierra
10/8/2021,10,8,2021,11937,2,,0,Cotopaxi,Sierra
11/8/2021,11,8,2021,11946,9,,0,Cotopaxi,Sierra
12/8/2021,12,8,2021,11950,4,,0,Cotopaxi,Sierra
13/8/2021,13,8,2021,11963,13,,0,Cotopaxi,Sierra
14/8/2021,14,8,2021,11970,7,,0,Cotopaxi,Sierra
15/8/2021,15,8,2021,11970,0,,0,Cotopaxi,Sierra
16/8/2021,16,8,2021,11970,0,,0,Cotopaxi,Sierra
17/8/2021,17,8,2021,11973,3,,0,Cotopaxi,Sierra
18/8/2021,18,8,2021,11981,8,,0,Cotopaxi,Sierra
19/8/2021,19,8,2021,11987,6,,0,Cotopaxi,Sierra
20/8/2021,20,8,2021,11993,6,,0,Cotopaxi,Sierra
21/8/2021,21,8,2021,12000,7,,0,Cotopaxi,Sierra
22/8/2021,22,8,2021,12000,0,,0,Cotopaxi,Sierra
23/8/2021,23,8,2021,12000,0,,0,Cotopaxi,Sierra
24/8/2021,24,8,2021,12003,3,,0,Cotopaxi,Sierra
25/8/2021,25,8,2021,12012,9,,0,Cotopaxi,Sierra
26/8/2021,26,8,2021,12017,5,,0,Cotopaxi,Sierra
27/8/2021,27,8,2021,12020,3,,0,Cotopaxi,Sierra
28/8/2021,28,8,2021,12020,0,,0,Cotopaxi,Sierra
29/8/2021,29,8,2021,12021,1,,0,Cotopaxi,Sierra
30/8/2021,30,8,2021,12028,7,,0,Cotopaxi,Sierra
31/8/2021,31,8,2021,12035,7,,0,Cotopaxi,Sierra
1/9/2021,1,9,2021,12042,7,,0,Cotopaxi,Sierra
2/9/2021,2,9,2021,12058,16,,0,Cotopaxi,Sierra
3/9/2021,3,9,2021,12065,7,,0,Cotopaxi,Sierra
4/9/2021,4,9,2021,12069,4,,0,Cotopaxi,Sierra
5/9/2021,5,9,2021,12069,0,,0,Cotopaxi,Sierra
6/9/2021,6,9,2021,12069,0,,0,Cotopaxi,Sierra
7/9/2021,7,9,2021,12069,0,,0,Cotopaxi,Sierra
8/9/2021,8,9,2021,12078,9,,0,Cotopaxi,Sierra
9/9/2021,9,9,2021,12078,0,,0,Cotopaxi,Sierra
10/9/2021,10,9,2021,12080,2,,0,Cotopaxi,Sierra
11/9/2021,11,9,2021,12081,1,,0,Cotopaxi,Sierra
12/9/2021,12,9,2021,12081,0,,0,Cotopaxi,Sierra
13/9/2021,13,9,2021,12081,0,,0,Cotopaxi,Sierra
14/9/2021,14,9,2021,12085,4,,0,Cotopaxi,Sierra
15/9/2021,15,9,2021,12088,3,,0,Cotopaxi,Sierra
16/9/2021,16,9,2021,12093,5,,0,Cotopaxi,Sierra
17/9/2021,17,9,2021,12099,6,,0,Cotopaxi,Sierra
18/9/2021,18,9,2021,12102,3,,0,Cotopaxi,Sierra
19/9/2021,19,9,2021,12102,0,,0,Cotopaxi,Sierra
20/9/2021,20,9,2021,12103,1,,0,Cotopaxi,Sierra
21/9/2021,21,9,2021,12106,3,,0,Cotopaxi,Sierra
22/9/2021,22,9,2021,12109,3,,0,Cotopaxi,Sierra
23/9/2021,23,9,2021,12109,0,,0,Cotopaxi,Sierra
24/9/2021,24,9,2021,12113,4,,0,Cotopaxi,Sierra
25/9/2021,25,9,2021,12118,5,,0,Cotopaxi,Sierra
26/9/2021,26,9,2021,12118,0,,0,Cotopaxi,Sierra
27/9/2021,27,9,2021,12118,0,,0,Cotopaxi,Sierra
28/9/2021,28,9,2021,12119,1,,0,Cotopaxi,Sierra
29/9/2021,29,9,2021,12121,2,,0,Cotopaxi,Sierra
30/9/2021,30,9,2021,12130,9,,0,Cotopaxi,Sierra
1/10/2021,1,10,2021,12132,2,,0,Cotopaxi,Sierra
2/10/2021,2,10,2021,12144,12,,0,Cotopaxi,Sierra
3/10/2021,3,10,2021,12144,0,,0,Cotopaxi,Sierra
4/10/2021,4,10,2021,12145,1,,0,Cotopaxi,Sierra
5/10/2021,5,10,2021,12149,4,,0,Cotopaxi,Sierra
6/10/2021,6,10,2021,12150,1,,0,Cotopaxi,Sierra
7/10/2021,7,10,2021,12150,0,,0,Cotopaxi,Sierra
13/10/2021,13,10,2021,12162,12,,0,Cotopaxi,Sierra
16/10/2021,16,10,2021,12171,9,,0,Cotopaxi,Sierra
19/10/2021,19,10,2021,12181,10,,0,Cotopaxi,Sierra
27/10/2021,27,10,2021,12203,22,,0,Cotopaxi,Sierra
28/10/2021,28,10,2021,12207,4,,0,Cotopaxi,Sierra
29/10/2021,29,10,2021,12207,0,,0,Cotopaxi,Sierra
30/10/2021,30,10,2021,12207,0,,0,Cotopaxi,Sierra
31/10/2021,31,10,2021,12207,0,,0,Cotopaxi,Sierra
1/11/2021,1,11,2021,12213,6,,0,Cotopaxi,Sierra
2/11/2021,2,11,2021,12216,3,,0,Cotopaxi,Sierra
3/11/2021,3,11,2021,12215,-1,,0,Cotopaxi,Sierra
4/11/2021,4,11,2021,12217,2,,0,Cotopaxi,Sierra
5/11/2021,5,11,2021,12221,4,,0,Cotopaxi,Sierra
6/11/2021,6,11,2021,12230,9,,0,Cotopaxi,Sierra
12/11/2021,12,11,2021,12247,17,,0,Cotopaxi,Sierra
13/11/2021,13,11,2021,12257,10,,0,Cotopaxi,Sierra
14/11/2021,14,11,2021,12260,3,,0,Cotopaxi,Sierra
15/11/2021,15,11,2021,12261,1,,0,Cotopaxi,Sierra
16/11/2021,16,11,2021,12267,6,,0,Cotopaxi,Sierra
17/11/2021,17,11,2021,12270,3,,0,Cotopaxi,Sierra
18/11/2021,18,11,2021,12276,6,,0,Cotopaxi,Sierra
19/11/2021,19,11,2021,12299,23,,0,Cotopaxi,Sierra
20/11/2021,20,11,2021,12304,5,,0,Cotopaxi,Sierra
21/11/2021,21,11,2021,12306,2,,0,Cotopaxi,Sierra
22/11/2021,22,11,2021,12309,3,,0,Cotopaxi,Sierra
25/11/2021,25,11,2021,12321,12,,0,Cotopaxi,Sierra
27/11/2021,27,11,2021,12334,13,,0,Cotopaxi,Sierra
28/11/2021,28,11,2021,12339,5,,0,Cotopaxi,Sierra
29/11/2021,29,11,2021,12341,2,,0,Cotopaxi,Sierra
30/11/2021,30,11,2021,12346,5,,0,Cotopaxi,Sierra
1/12/2021,1,12,2021,12359,13,,0,Cotopaxi,Sierra
2/12/2021,2,12,2021,12361,2,,0,Cotopaxi,Sierra
3/12/2021,3,12,2021,12377,16,,0,Cotopaxi,Sierra
4/12/2021,4,12,2021,12396,19,,0,Cotopaxi,Sierra
5/12/2021,5,12,2021,12398,2,,0,Cotopaxi,Sierra
6/12/2021,6,12,2021,12401,3,,0,Cotopaxi,Sierra
7/12/2021,7,12,2021,12404,3,,0,Cotopaxi,Sierra
8/12/2021,8,12,2021,12430,26,,0,Cotopaxi,Sierra
9/12/2021,9,12,2021,12436,6,,0,Cotopaxi,Sierra
10/12/2021,10,12,2021,12452,16,,0,Cotopaxi,Sierra
11/12/2021,11,12,2021,12468,16,,0,Cotopaxi,Sierra
12/12/2021,12,12,2021,12482,14,,0,Cotopaxi,Sierra
13/12/2021,13,12,2021,12491,9,,0,Cotopaxi,Sierra
14/12/2021,14,12,2021,12501,10,,0,Cotopaxi,Sierra
15/12/2021,15,12,2021,12514,13,,0,Cotopaxi,Sierra
16/12/2021,16,12,2021,12519,5,,0,Cotopaxi,Sierra
17/12/2021,17,12,2021,12534,15,,0,Cotopaxi,Sierra
18/12/2021,18,12,2021,12559,25,,0,Cotopaxi,Sierra
19/12/2021,19,12,2021,12563,4,,0,Cotopaxi,Sierra
20/12/2021,20,12,2021,12567,4,,0,Cotopaxi,Sierra
21/12/2021,21,12,2021,12583,16,,0,Cotopaxi,Sierra
22/12/2021,22,12,2021,12600,17,,0,Cotopaxi,Sierra
23/12/2021,23,12,2021,12616,16,,0,Cotopaxi,Sierra
24/12/2021,24,12,2021,12635,19,,0,Cotopaxi,Sierra
25/12/2021,25,12,2021,12652,17,,0,Cotopaxi,Sierra
26/12/2021,26,12,2021,12687,35,,0,Cotopaxi,Sierra
27/12/2021,27,12,2021,12712,25,,0,Cotopaxi,Sierra
28/12/2021,28,12,2021,12735,23,,0,Cotopaxi,Sierra
29/12/2021,29,12,2021,12772,37,,0,Cotopaxi,Sierra
30/12/2021,30,12,2021,12829,57,,0,Cotopaxi,Sierra
31/12/2021,31,12,2021,12888,59,,0,Cotopaxi,Sierra
1/1/2022,1,1,2022,12927,39,,0,Cotopaxi,Sierra
2/1/2022,2,1,2022,12940,13,,0,Cotopaxi,Sierra
3/1/2022,3,1,2022,12961,21,,0,Cotopaxi,Sierra
4/1/2022,4,1,2022,12997,36,,0,Cotopaxi,Sierra
5/1/2022,5,1,2022,13051,54,,0,Cotopaxi,Sierra
6/1/2022,6,1,2022,13072,21,,0,Cotopaxi,Sierra
7/1/2022,7,1,2022,13081,9,,0,Cotopaxi,Sierra
8/1/2022,8,1,2022,13166,85,,0,Cotopaxi,Sierra
9/1/2022,9,1,2022,13213,47,,0,Cotopaxi,Sierra
10/1/2022,10,1,2022,13224,11,,0,Cotopaxi,Sierra
11/1/2022,11,1,2022,13388,164,,0,Cotopaxi,Sierra
12/1/2022,12,1,2022,13456,68,,0,Cotopaxi,Sierra
13/1/2022,13,1,2022,13542,86,,0,Cotopaxi,Sierra
14/1/2022,14,1,2022,13680,138,,0,Cotopaxi,Sierra
15/1/2022,15,1,2022,13743,63,,0,Cotopaxi,Sierra
16/1/2022,16,1,2022,13973,230,,0,Cotopaxi,Sierra
17/1/2022,17,1,2022,13986,13,,0,Cotopaxi,Sierra
18/1/2022,18,1,2022,14145,159,,0,Cotopaxi,Sierra
19/1/2022,19,1,2022,14296,151,,0,Cotopaxi,Sierra
20/1/2022,20,1,2022,14476,180,,0,Cotopaxi,Sierra
21/1/2022,21,1,2022,14637,161,,0,Cotopaxi,Sierra
22/1/2022,22,1,2022,14902,265,,0,Cotopaxi,Sierra
23/1/2022,23,1,2022,14994,92,,0,Cotopaxi,Sierra
24/1/2022,24,1,2022,15066,72,,0,Cotopaxi,Sierra
25/1/2022,25,1,2022,15216,150,,0,Cotopaxi,Sierra
26/1/2022,26,1,2022,15308,92,,0,Cotopaxi,Sierra
27/1/2022,27,1,2022,15546,238,,0,Cotopaxi,Sierra
28/1/2022,28,1,2022,15684,138,,0,Cotopaxi,Sierra
29/1/2022,29,1,2022,15915,231,,0,Cotopaxi,Sierra
30/1/2022,30,1,2022,16120,205,,0,Cotopaxi,Sierra
31/1/2022,31,1,2022,16152,32,,0,Cotopaxi,Sierra
1/2/2022,1,2,2022,16312,160,,0,Cotopaxi,Sierra
2/2/2022,2,2,2022,16429,117,,0,Cotopaxi,Sierra
3/2/2022,3,2,2022,16566,137,,0,Cotopaxi,Sierra
4/2/2022,4,2,2022,16704,138,,0,Cotopaxi,Sierra
5/2/2022,5,2,2022,16784,80,,0,Cotopaxi,Sierra
6/2/2022,6,2,2022,16812,28,,0,Cotopaxi,Sierra
7/2/2022,7,2,2022,16827,15,,0,Cotopaxi,Sierra
8/2/2022,8,2,2022,16916,89,,0,Cotopaxi,Sierra
9/2/2022,9,2,2022,16966,50,,0,Cotopaxi,Sierra
10/2/2022,10,2,2022,17055,89,,0,Cotopaxi,Sierra
11/2/2022,11,2,2022,17127,72,,0,Cotopaxi,Sierra
12/2/2022,12,2,2022,17181,54,,0,Cotopaxi,Sierra
13/2/2022,13,2,2022,17192,11,,0,Cotopaxi,Sierra
14/2/2022,14,2,2022,17203,11,,0,Cotopaxi,Sierra
15/2/2022,15,2,2022,17287,84,,0,Cotopaxi,Sierra
16/2/2022,16,2,2022,17319,32,,0,Cotopaxi,Sierra
17/2/2022,17,2,2022,17385,66,,0,Cotopaxi,Sierra
18/2/2022,18,2,2022,17425,40,,0,Cotopaxi,Sierra
19/2/2022,19,2,2022,17478,53,,0,Cotopaxi,Sierra
20/2/2022,20,2,2022,17489,11,,0,Cotopaxi,Sierra
21/2/2022,21,2,2022,17497,8,,0,Cotopaxi,Sierra
22/2/2022,22,2,2022,17528,31,,0,Cotopaxi,Sierra
23/2/2022,23,2,2022,17549,21,,0,Cotopaxi,Sierra
24/2/2022,24,2,2022,17586,37,,0,Cotopaxi,Sierra
25/2/2022,25,2,2022,17606,20,,0,Cotopaxi,Sierra
26/2/2022,26,2,2022,17634,28,,0,Cotopaxi,Sierra
27/2/2022,27,2,2022,17641,7,,0,Cotopaxi,Sierra
28/2/2022,28,2,2022,17644,3,,0,Cotopaxi,Sierra
1/3/2022,1,3,2022,17645,1,,0,Cotopaxi,Sierra
2/3/2022,2,3,2022,17651,6,,0,Cotopaxi,Sierra
3/3/2022,3,3,2022,17670,19,,0,Cotopaxi,Sierra
4/3/2022,4,3,2022,17679,9,,0,Cotopaxi,Sierra
5/3/2022,5,3,2022,17704,25,,0,Cotopaxi,Sierra
6/3/2022,6,3,2022,17707,3,,0,Cotopaxi,Sierra
7/3/2022,7,3,2022,17710,3,,0,Cotopaxi,Sierra
8/3/2022,8,3,2022,17726,16,,0,Cotopaxi,Sierra
9/3/2022,9,3,2022,17739,13,,0,Cotopaxi,Sierra
10/3/2022,10,3,2022,17758,19,,0,Cotopaxi,Sierra
11/3/2022,11,3,2022,17771,13,,0,Cotopaxi,Sierra
12/3/2022,12,3,2022,17782,11,,0,Cotopaxi,Sierra
13/3/2022,13,3,2022,17785,3,,0,Cotopaxi,Sierra
14/3/2022,14,3,2022,17785,0,,0,Cotopaxi,Sierra
15/3/2022,15,3,2022,17795,10,,0,Cotopaxi,Sierra
16/3/2022,16,3,2022,17803,8,,0,Cotopaxi,Sierra
17/3/2022,17,3,2022,17820,17,,0,Cotopaxi,Sierra
18/3/2022,18,3,2022,17827,7,,0,Cotopaxi,Sierra
19/3/2022,19,3,2022,17836,9,,0,Cotopaxi,Sierra
20/3/2022,20,3,2022,17838,2,,0,Cotopaxi,Sierra
21/3/2022,21,3,2022,17838,0,,0,Cotopaxi,Sierra
22/3/2022,22,3,2022,17842,4,,0,Cotopaxi,Sierra
23/3/2022,23,3,2022,17846,4,,0,Cotopaxi,Sierra
24/3/2022,24,3,2022,17871,25,,0,Cotopaxi,Sierra
25/3/2022,25,3,2022,17876,5,,0,Cotopaxi,Sierra
26/3/2022,26,3,2022,17889,13,,0,Cotopaxi,Sierra
27/3/2022,27,3,2022,17894,5,,0,Cotopaxi,Sierra
28/3/2022,28,3,2022,17899,5,,0,Cotopaxi,Sierra
13/3/2020,13,3,2020,0,0,0,0,El Oro,Costa
14/3/2020,14,3,2020,0,0,0,0,El Oro,Costa
15/3/2020,15,3,2020,0,0,0,0,El Oro,Costa
16/3/2020,16,3,2020,0,0,0,0,El Oro,Costa
17/3/2020,17,3,2020,1,1,0,0,El Oro,Costa
18/3/2020,18,3,2020,1,0,0,0,El Oro,Costa
19/3/2020,19,3,2020,1,0,0,0,El Oro,Costa
20/3/2020,20,3,2020,2,1,0,0,El Oro,Costa
21/3/2020,21,3,2020,2,0,0,0,El Oro,Costa
22/3/2020,22,3,2020,6,4,0,0,El Oro,Costa
23/3/2020,23,3,2020,9,3,0,0,El Oro,Costa
24/3/2020,24,3,2020,14,5,2,2,El Oro,Costa
25/3/2020,25,3,2020,17,3,2,0,El Oro,Costa
26/3/2020,26,3,2020,20,3,3,1,El Oro,Costa
27/3/2020,27,3,2020,21,1,3,0,El Oro,Costa
28/3/2020,28,3,2020,23,2,3,0,El Oro,Costa
29/3/2020,29,3,2020,25,2,4,1,El Oro,Costa
30/3/2020,30,3,2020,30,5,4,0,El Oro,Costa
31/3/2020,31,3,2020,34,4,4,0,El Oro,Costa
1/4/2020,1,4,2020,52,18,9,5,El Oro,Costa
2/4/2020,2,4,2020,56,4,10,1,El Oro,Costa
3/4/2020,3,4,2020,56,0,10,0,El Oro,Costa
4/4/2020,4,4,2020,56,0,11,1,El Oro,Costa
5/4/2020,5,4,2020,56,0,13,2,El Oro,Costa
6/4/2020,6,4,2020,58,2,14,1,El Oro,Costa
7/4/2020,7,4,2020,58,0,14,0,El Oro,Costa
8/4/2020,8,4,2020,82,24,15,1,El Oro,Costa
9/4/2020,9,4,2020,97,15,19,4,El Oro,Costa
10/4/2020,10,4,2020,137,40,21,2,El Oro,Costa
11/4/2020,11,4,2020,149,12,23,2,El Oro,Costa
12/4/2020,12,4,2020,150,1,27,4,El Oro,Costa
13/4/2020,13,4,2020,160,10,34,7,El Oro,Costa
14/4/2020,14,4,2020,166,6,39,5,El Oro,Costa
15/4/2020,15,4,2020,183,17,39,0,El Oro,Costa
16/4/2020,16,4,2020,193,10,39,0,El Oro,Costa
17/4/2020,17,4,2020,207,14,41,2,El Oro,Costa
18/4/2020,18,4,2020,247,40,46,5,El Oro,Costa
19/4/2020,19,4,2020,257,10,51,5,El Oro,Costa
20/4/2020,20,4,2020,266,9,56,5,El Oro,Costa
21/4/2020,21,4,2020,276,10,56,0,El Oro,Costa
22/4/2020,22,4,2020,289,13,57,1,El Oro,Costa
23/4/2020,23,4,2020,300,11,59,2,El Oro,Costa
27/4/2020,27,4,2020,327,27,61,2,El Oro,Costa
28/4/2020,28,4,2020,448,121,69,8,El Oro,Costa
29/4/2020,29,4,2020,457,9,79,10,El Oro,Costa
30/4/2020,30,4,2020,474,17,80,1,El Oro,Costa
1/5/2020,1,5,2020,559,85,83,3,El Oro,Costa
2/5/2020,2,5,2020,575,16,103,20,El Oro,Costa
3/5/2020,3,5,2020,624,49,106,3,El Oro,Costa
6/5/2020,6,5,2020,628,4,106,0,El Oro,Costa
8/5/2020,8,5,2020,652,24,108,2,El Oro,Costa
9/5/2020,9,5,2020,658,6,108,0,El Oro,Costa
11/5/2020,11,5,2020,664,6,114,6,El Oro,Costa
12/5/2020,12,5,2020,707,43,126,12,El Oro,Costa
13/5/2020,13,5,2020,710,3,126,0,El Oro,Costa
14/5/2020,14,5,2020,716,6,126,0,El Oro,Costa
15/5/2020,15,5,2020,839,123,137,11,El Oro,Costa
16/5/2020,16,5,2020,907,68,145,8,El Oro,Costa
17/5/2020,17,5,2020,920,13,145,0,El Oro,Costa
18/5/2020,18,5,2020,935,15,147,2,El Oro,Costa
19/5/2020,19,5,2020,959,24,147,0,El Oro,Costa
20/5/2020,20,5,2020,976,17,151,4,El Oro,Costa
21/5/2020,21,5,2020,994,18,152,1,El Oro,Costa
22/5/2020,22,5,2020,1004,10,162,10,El Oro,Costa
23/5/2020,23,5,2020,1017,13,162,0,El Oro,Costa
24/5/2020,24,5,2020,1025,8,164,2,El Oro,Costa
25/5/2020,25,5,2020,1039,14,176,12,El Oro,Costa
26/5/2020,26,5,2020,1050,11,177,1,El Oro,Costa
27/5/2020,27,5,2020,1051,1,180,3,El Oro,Costa
28/5/2020,28,5,2020,1062,11,180,0,El Oro,Costa
29/5/2020,29,5,2020,1066,4,181,1,El Oro,Costa
30/5/2020,30,5,2020,1088,22,183,2,El Oro,Costa
31/5/2020,31,5,2020,1094,6,183,0,El Oro,Costa
1/6/2020,1,6,2020,1167,73,184,1,El Oro,Costa
2/6/2020,2,6,2020,1210,43,189,5,El Oro,Costa
3/6/2020,3,6,2020,1213,3,192,3,El Oro,Costa
4/6/2020,4,6,2020,1223,10,193,1,El Oro,Costa
5/6/2020,5,6,2020,1278,55,194,1,El Oro,Costa
6/6/2020,6,6,2020,1305,27,194,0,El Oro,Costa
7/6/2020,7,6,2020,1309,4,196,2,El Oro,Costa
8/6/2020,8,6,2020,1320,11,197,1,El Oro,Costa
9/6/2020,9,6,2020,1323,3,198,1,El Oro,Costa
10/6/2020,10,6,2020,1347,24,199,1,El Oro,Costa
11/6/2020,11,6,2020,1380,33,205,6,El Oro,Costa
